split,seq_id,pdb_id,chain_id,n_residues,len_seq,nchain,rez,met1,mthm,tm_type,bio_name,seq_equal_xml,feature_path
train,6d1s__C,6d1s,C,314,314,5,3.2,x-ray diffraction,4.0,alpha,chimeric alpha1gabaa receptor,0,features/protein_v4/pt/6d1s/6d1s_protein.pt
train,6d1s__D,6d1s,D,314,314,5,3.2,x-ray diffraction,4.0,alpha,chimeric alpha1gabaa receptor,0,features/protein_v4/pt/6d1s/6d1s_protein.pt
train,6d1s__E,6d1s,E,314,314,5,3.2,x-ray diffraction,4.0,alpha,chimeric alpha1gabaa receptor,0,features/protein_v4/pt/6d1s/6d1s_protein.pt
train,6d7o__A,6d7o,A,592,592,4,3.45,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 6,0,features/protein_v4/pt/6d7o/6d7o_protein.pt
train,6d7o__B,6d7o,B,592,592,4,3.45,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/6d7o/6d7o_protein.pt
train,6d7o__C,6d7o,C,592,592,4,3.45,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/6d7o/6d7o_protein.pt
train,6d7o__D,6d7o,D,592,592,4,3.45,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/6d7o/6d7o_protein.pt
train,6d7p__A,6d7p,A,610,610,4,3.37,x-ray diffraction,6.0,alpha,transient receptor potential cation channel subfamily v member 6,0,features/protein_v4/pt/6d7p/6d7p_protein.pt
train,6d7p__B,6d7p,B,610,610,4,3.37,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/6d7p/6d7p_protein.pt
train,6d7p__C,6d7p,C,610,610,4,3.37,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/6d7p/6d7p_protein.pt
train,6d7p__D,6d7p,D,610,610,4,3.37,x-ray diffraction,6.0,alpha,,0,features/protein_v4/pt/6d7p/6d7p_protein.pt
train,6dg7__A,6dg7,A,391,391,5,3.32,x-ray diffraction,4.0,alpha,5-hydroxytryptamine receptor 3a,0,features/protein_v4/pt/6dg7/6dg7_protein.pt
train,6dg7__B,6dg7,B,391,391,5,3.32,x-ray diffraction,4.0,alpha,5-hydroxytryptamine receptor 3a,0,features/protein_v4/pt/6dg7/6dg7_protein.pt
train,6dg7__C,6dg7,C,391,391,5,3.32,x-ray diffraction,4.0,alpha,5-hydroxytryptamine receptor 3a,0,features/protein_v4/pt/6dg7/6dg7_protein.pt
train,6dg7__D,6dg7,D,391,391,5,3.32,x-ray diffraction,4.0,alpha,5-hydroxytryptamine receptor 3a,0,features/protein_v4/pt/6dg7/6dg7_protein.pt
train,6dg7__E,6dg7,E,391,391,5,3.32,x-ray diffraction,4.0,alpha,5-hydroxytryptamine receptor 3a,0,features/protein_v4/pt/6dg7/6dg7_protein.pt
train,6dnf__A,6dnf,A,225,225,4,3.2,x-ray diffraction,2.0,alpha,mitochondrial calcium uniporter mcu,0,features/protein_v4/pt/6dnf/6dnf_protein.pt
train,6dnf__B,6dnf,B,225,225,4,3.2,x-ray diffraction,2.0,alpha,mitochondrial calcium uniporter mcu,0,features/protein_v4/pt/6dnf/6dnf_protein.pt
train,6dnf__C,6dnf,C,225,225,4,3.2,x-ray diffraction,2.0,alpha,mitochondrial calcium uniporter mcu,0,features/protein_v4/pt/6dnf/6dnf_protein.pt
train,6dnf__D,6dnf,D,225,225,4,3.2,x-ray diffraction,2.0,alpha,mitochondrial calcium uniporter mcu,0,features/protein_v4/pt/6dnf/6dnf_protein.pt
train,6do1__A,6do1,A,304,304,2,2.9,x-ray diffraction,7.0,alpha,"type-1 angiotensin ii receptor,soluble cytochrome b562 bril fusion protein",0,features/protein_v4/pt/6do1/6do1_protein.pt
train,6do1__B,6do1,B,304,304,2,2.9,x-ray diffraction,7.0,alpha,"type-1 angiotensin ii receptor,soluble cytochrome b562 bril fusion protein",0,features/protein_v4/pt/6do1/6do1_protein.pt
train,6drj__A,6drj,A,1266,1266,4,3.3,x-ray diffraction,6.0,alpha,"transient receptor potential cation channel, subfamily m, member 2",0,features/protein_v4/pt/6drj/6drj_protein.pt
train,6drj__B,6drj,B,1266,1266,4,3.3,x-ray diffraction,6.0,alpha,"transient receptor potential cation channel, subfamily m, member 2",0,features/protein_v4/pt/6drj/6drj_protein.pt
train,6drj__C,6drj,C,1266,1266,4,3.3,x-ray diffraction,6.0,alpha,"transient receptor potential cation channel, subfamily m, member 2",0,features/protein_v4/pt/6drj/6drj_protein.pt
train,6drj__D,6drj,D,1266,1266,4,3.3,x-ray diffraction,6.0,alpha,"transient receptor potential cation channel, subfamily m, member 2",0,features/protein_v4/pt/6drj/6drj_protein.pt
train,6dz1__A,6dz1,A,95,95,4,2.26,x-ray diffraction,2.0,alpha,potassium channel protein,1,features/protein_v4/pt/6dz1/6dz1_protein.pt
train,6dz1__C,6dz1,C,95,95,4,2.26,x-ray diffraction,2.0,alpha,,1,features/protein_v4/pt/6dz1/6dz1_protein.pt
train,6dz1__D,6dz1,D,95,95,4,2.26,x-ray diffraction,2.0,alpha,,1,features/protein_v4/pt/6dz1/6dz1_protein.pt
train,6dz1__E,6dz1,E,95,95,4,2.26,x-ray diffraction,2.0,alpha,,1,features/protein_v4/pt/6dz1/6dz1_protein.pt
train,6e1k__A,6e1k,A,536,536,6,3.3,x-ray diffraction,8.0,alpha,two pore calcium channel protein 1,0,features/protein_v4/pt/6e1k/6e1k_protein.pt
train,6e1k__B,6e1k,B,536,536,6,3.3,x-ray diffraction,8.0,alpha,two pore calcium channel protein 1,0,features/protein_v4/pt/6e1k/6e1k_protein.pt
train,6e1m__A,6e1m,A,536,536,2,3.3,x-ray diffraction,8.0,alpha,two pore calcium channel protein 1,0,features/protein_v4/pt/6e1m/6e1m_protein.pt
train,6e1m__B,6e1m,B,536,536,2,3.3,x-ray diffraction,8.0,alpha,two pore calcium channel protein 1,0,features/protein_v4/pt/6e1m/6e1m_protein.pt
train,6e3y__R,6e3y,R,346,346,6,3.3,x-ray diffraction,7.0,alpha,calcitonin gene-related peptide type 1 receptor,0,features/protein_v4/pt/6e3y/6e3y_protein.pt
train,6ebk__B,6ebk,B,387,387,8,3.3,x-ray diffraction,6.0,alpha,"potassium voltage-gated channel subfamily a member 2, potassium voltage-gated channel subfamily b member 2 chimera",0,features/protein_v4/pt/6ebk/6ebk_protein.pt
train,6ebk__D,6ebk,D,387,387,8,3.3,x-ray diffraction,6.0,alpha,"potassium voltage-gated channel subfamily a member 2, potassium voltage-gated channel subfamily b member 2 chimera",0,features/protein_v4/pt/6ebk/6ebk_protein.pt
train,6ebk__F,6ebk,F,387,387,8,3.3,x-ray diffraction,6.0,alpha,"potassium voltage-gated channel subfamily a member 2, potassium voltage-gated channel subfamily b member 2 chimera",0,features/protein_v4/pt/6ebk/6ebk_protein.pt
train,6ebk__H,6ebk,H,387,387,8,3.3,x-ray diffraction,6.0,alpha,"potassium voltage-gated channel subfamily a member 2, potassium voltage-gated channel subfamily b member 2 chimera",0,features/protein_v4/pt/6ebk/6ebk_protein.pt
train,6edq__A,6edq,A,266,266,2,2.9,x-ray diffraction,7.0,alpha,anion channelrhodopsin 1,0,features/protein_v4/pt/6edq/6edq_protein.pt
train,6edq__B,6edq,B,274,274,2,2.9,x-ray diffraction,7.0,alpha,anion channelrhodopsin 1,0,features/protein_v4/pt/6edq/6edq_protein.pt
train,6ej6__A,6ej6,A,455,455,3,1.65,x-ray diffraction,11.0,alpha,ammonium transporter,0,features/protein_v4/pt/6ej6/6ej6_protein.pt
train,6ej6__B,6ej6,B,455,455,3,1.65,x-ray diffraction,11.0,alpha,,0,features/protein_v4/pt/6ej6/6ej6_protein.pt
train,6ej6__C,6ej6,C,455,455,3,1.65,x-ray diffraction,11.0,alpha,,0,features/protein_v4/pt/6ej6/6ej6_protein.pt
train,6ejh__A,6ejh,A,455,455,3,1.71,x-ray diffraction,11.0,alpha,ammonium transporter,0,features/protein_v4/pt/6ejh/6ejh_protein.pt
train,6ejh__B,6ejh,B,455,455,3,1.71,x-ray diffraction,11.0,alpha,,0,features/protein_v4/pt/6ejh/6ejh_protein.pt
train,6ejh__C,6ejh,C,455,455,3,1.71,x-ray diffraction,11.0,alpha,,0,features/protein_v4/pt/6ejh/6ejh_protein.pt
train,6emx__A,6emx,A,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6emx/6emx_protein.pt
train,6emx__B,6emx,B,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6emx/6emx_protein.pt
train,6emx__C,6emx,C,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6emx/6emx_protein.pt
train,6emx__D,6emx,D,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6emx/6emx_protein.pt
train,6emx__E,6emx,E,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6emx/6emx_protein.pt
train,6et5__L,6et5,L,273,273,54,2.87,x-ray diffraction,5.0,alpha,reaction center protein l chain,0,features/protein_v4/pt/6et5/6et5_protein.pt
train,6et5__M,6et5,M,323,323,54,2.87,x-ray diffraction,5.0,alpha,reaction center protein m chain,1,features/protein_v4/pt/6et5/6et5_protein.pt
train,6eti__A,6eti,A,566,566,6,3.1,x-ray diffraction,6.0,alpha,atp-binding cassette sub-family g member 2,0,features/protein_v4/pt/6eti/6eti_protein.pt
train,6eti__B,6eti,B,566,566,6,3.1,x-ray diffraction,6.0,alpha,atp-binding cassette sub-family g member 2,0,features/protein_v4/pt/6eti/6eti_protein.pt
train,6eu6__A,6eu6,A,405,405,3,1.98,x-ray diffraction,11.0,alpha,ammonium transporter,1,features/protein_v4/pt/6eu6/6eu6_protein.pt
train,6eu6__B,6eu6,B,405,405,3,1.98,x-ray diffraction,11.0,alpha,,1,features/protein_v4/pt/6eu6/6eu6_protein.pt
train,6eu6__C,6eu6,C,405,405,3,1.98,x-ray diffraction,11.0,alpha,,1,features/protein_v4/pt/6eu6/6eu6_protein.pt
train,6eyu__A,6eyu,A,232,232,3,2.5,x-ray diffraction,7.0,alpha,bacteriorhodopsin,1,features/protein_v4/pt/6eyu/6eyu_protein.pt
train,6eyu__B,6eyu,B,232,232,3,2.5,x-ray diffraction,7.0,alpha,bacteriorhodopsin,1,features/protein_v4/pt/6eyu/6eyu_protein.pt
train,6eyu__C,6eyu,C,229,229,3,2.5,x-ray diffraction,7.0,alpha,bacteriorhodopsin,0,features/protein_v4/pt/6eyu/6eyu_protein.pt
train,6f0i__A,6f0i,A,311,311,5,3.0,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0i/6f0i_protein.pt
train,6f0i__B,6f0i,B,311,311,5,3.0,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0i/6f0i_protein.pt
train,6f0i__C,6f0i,C,311,311,5,3.0,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0i/6f0i_protein.pt
train,6f0i__D,6f0i,D,311,311,5,3.0,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0i/6f0i_protein.pt
train,6f0i__E,6f0i,E,311,311,5,3.0,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0i/6f0i_protein.pt
train,6f0j__A,6f0j,A,311,311,5,3.15,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0j/6f0j_protein.pt
train,6f0j__B,6f0j,B,311,311,5,3.15,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0j/6f0j_protein.pt
train,6f0j__C,6f0j,C,311,311,5,3.15,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0j/6f0j_protein.pt
train,6f0j__D,6f0j,D,311,311,5,3.15,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0j/6f0j_protein.pt
train,6f0j__E,6f0j,E,311,311,5,3.15,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0j/6f0j_protein.pt
train,6f0m__A,6f0m,A,311,311,5,2.65,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0m/6f0m_protein.pt
train,6f0m__B,6f0m,B,311,311,5,2.65,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0m/6f0m_protein.pt
train,6f0m__C,6f0m,C,311,311,5,2.65,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0m/6f0m_protein.pt
train,6f0m__D,6f0m,D,311,311,5,2.65,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0m/6f0m_protein.pt
train,6f0m__E,6f0m,E,311,311,5,2.65,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0m/6f0m_protein.pt
train,6f0n__A,6f0n,A,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0n/6f0n_protein.pt
train,6f0n__B,6f0n,B,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0n/6f0n_protein.pt
train,6f0n__C,6f0n,C,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0n/6f0n_protein.pt
train,6f0n__D,6f0n,D,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0n/6f0n_protein.pt
train,6f0n__E,6f0n,E,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0n/6f0n_protein.pt
train,6f0r__A,6f0r,A,311,311,5,2.5,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0r/6f0r_protein.pt
train,6f0r__B,6f0r,B,311,311,5,2.5,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0r/6f0r_protein.pt
train,6f0r__C,6f0r,C,311,311,5,2.5,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0r/6f0r_protein.pt
train,6f0r__D,6f0r,D,311,311,5,2.5,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0r/6f0r_protein.pt
train,6f0r__E,6f0r,E,311,311,5,2.5,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0r/6f0r_protein.pt
train,6f0u__A,6f0u,A,311,311,5,2.35,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0u/6f0u_protein.pt
train,6f0u__B,6f0u,B,311,311,5,2.35,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0u/6f0u_protein.pt
train,6f0u__C,6f0u,C,311,311,5,2.35,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0u/6f0u_protein.pt
train,6f0u__D,6f0u,D,311,311,5,2.35,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0u/6f0u_protein.pt
train,6f0u__E,6f0u,E,311,311,5,2.35,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0u/6f0u_protein.pt
train,6f0v__A,6f0v,A,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0v/6f0v_protein.pt
train,6f0v__B,6f0v,B,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0v/6f0v_protein.pt
train,6f0v__C,6f0v,C,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0v/6f0v_protein.pt
train,6f0v__D,6f0v,D,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0v/6f0v_protein.pt
train,6f0v__E,6f0v,E,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0v/6f0v_protein.pt
train,6f0z__A,6f0z,A,311,311,5,2.5,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0z/6f0z_protein.pt
train,6f0z__B,6f0z,B,311,311,5,2.5,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0z/6f0z_protein.pt
train,6f0z__C,6f0z,C,311,311,5,2.5,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0z/6f0z_protein.pt
train,6f0z__D,6f0z,D,311,311,5,2.5,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0z/6f0z_protein.pt
train,6f0z__E,6f0z,E,311,311,5,2.5,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f0z/6f0z_protein.pt
train,6f10__A,6f10,A,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f10/6f10_protein.pt
train,6f10__B,6f10,B,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f10/6f10_protein.pt
train,6f10__C,6f10,C,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f10/6f10_protein.pt
train,6f10__D,6f10,D,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f10/6f10_protein.pt
train,6f10__E,6f10,E,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f10/6f10_protein.pt
train,6f11__A,6f11,A,311,311,5,2.95,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f11/6f11_protein.pt
train,6f11__B,6f11,B,311,311,5,2.95,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f11/6f11_protein.pt
train,6f11__C,6f11,C,311,311,5,2.95,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f11/6f11_protein.pt
train,6f11__D,6f11,D,311,311,5,2.95,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f11/6f11_protein.pt
train,6f11__E,6f11,E,311,311,5,2.95,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f11/6f11_protein.pt
train,6f12__A,6f12,A,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f12/6f12_protein.pt
train,6f12__B,6f12,B,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f12/6f12_protein.pt
train,6f12__C,6f12,C,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f12/6f12_protein.pt
train,6f12__D,6f12,D,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f12/6f12_protein.pt
train,6f12__E,6f12,E,311,311,5,3.2,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f12/6f12_protein.pt
train,6f13__A,6f13,A,311,311,5,2.7,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f13/6f13_protein.pt
train,6f13__B,6f13,B,311,311,5,2.7,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f13/6f13_protein.pt
train,6f13__C,6f13,C,311,311,5,2.7,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f13/6f13_protein.pt
train,6f13__D,6f13,D,311,311,5,2.7,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f13/6f13_protein.pt
train,6f13__E,6f13,E,311,311,5,2.7,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f13/6f13_protein.pt
train,6f15__A,6f15,A,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f15/6f15_protein.pt
train,6f15__B,6f15,B,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f15/6f15_protein.pt
train,6f15__C,6f15,C,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f15/6f15_protein.pt
train,6f15__D,6f15,D,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f15/6f15_protein.pt
train,6f15__E,6f15,E,311,311,5,2.85,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f15/6f15_protein.pt
train,6f16__A,6f16,A,311,311,5,2.6,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f16/6f16_protein.pt
train,6f16__B,6f16,B,311,311,5,2.6,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f16/6f16_protein.pt
train,6f16__C,6f16,C,311,311,5,2.6,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f16/6f16_protein.pt
train,6f16__D,6f16,D,311,311,5,2.6,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f16/6f16_protein.pt
train,6f16__E,6f16,E,311,311,5,2.6,x-ray diffraction,4.0,alpha,proton-gated ion channel,0,features/protein_v4/pt/6f16/6f16_protein.pt
train,6f34__A,6f34,A,459,459,2,3.13,x-ray diffraction,12.0,alpha,amino acid transporter,0,features/protein_v4/pt/6f34/6f34_protein.pt
train,6f7h__A,6f7h,A,251,251,4,2.3,x-ray diffraction,6.0,alpha,aquaporin-10,0,features/protein_v4/pt/6f7h/6f7h_protein.pt
train,6f7h__B,6f7h,B,252,252,4,2.3,x-ray diffraction,6.0,alpha,aquaporin-10,0,features/protein_v4/pt/6f7h/6f7h_protein.pt
train,6f7h__C,6f7h,C,253,253,4,2.3,x-ray diffraction,6.0,alpha,aquaporin-10,0,features/protein_v4/pt/6f7h/6f7h_protein.pt
train,6f7h__D,6f7h,D,256,256,4,2.3,x-ray diffraction,6.0,alpha,aquaporin-10,0,features/protein_v4/pt/6f7h/6f7h_protein.pt
train,6fiz__A,6fiz,A,93,93,4,2.63,x-ray diffraction,2.0,alpha,"potassium channel protein,cyclic nucleotide-gated olfactory channel,potassium channel protein",0,features/protein_v4/pt/6fiz/6fiz_protein.pt
train,6fiz__B,6fiz,B,94,94,4,2.63,x-ray diffraction,2.0,alpha,"potassium channel protein,cyclic nucleotide-gated olfactory channel,potassium channel protein",0,features/protein_v4/pt/6fiz/6fiz_protein.pt
train,6fiz__C,6fiz,C,92,92,4,2.63,x-ray diffraction,2.0,alpha,"potassium channel protein,cyclic nucleotide-gated olfactory channel,potassium channel protein",0,features/protein_v4/pt/6fiz/6fiz_protein.pt
train,6fiz__D,6fiz,D,95,95,4,2.63,x-ray diffraction,2.0,alpha,"potassium channel protein,cyclic nucleotide-gated olfactory channel,potassium channel protein",0,features/protein_v4/pt/6fiz/6fiz_protein.pt
train,6fj3__A,6fj3,A,561,561,2,2.5,x-ray diffraction,7.0,alpha,"parathyroid hormone/parathyroid hormone-related peptide receptor,parathyroid hormone/parathyroid hormone-related peptide receptor,glga glycogen synthase,parathyroid hormone/parathyroid hormone-related peptide receptor",0,features/protein_v4/pt/6fj3/6fj3_protein.pt
train,6fk7__A,6fk7,A,326,326,2,2.62,x-ray diffraction,7.0,alpha,rhodopsin,0,features/protein_v4/pt/6fk7/6fk7_protein.pt
train,6fk7__C,6fk7,C,326,326,2,2.62,x-ray diffraction,7.0,alpha,,0,features/protein_v4/pt/6fk7/6fk7_protein.pt
train,6fkf__G,6fkf,G,79,79,26,3.1,x-ray diffraction,2.0,alpha,"atp synthase subunit c, chloroplastic",0,features/protein_v4/pt/6fkf/6fkf_protein.pt
train,6fkf__H,6fkf,H,79,79,26,3.1,x-ray diffraction,2.0,alpha,"atp synthase subunit c, chloroplastic",0,features/protein_v4/pt/6fkf/6fkf_protein.pt
train,6fkf__I,6fkf,I,79,79,26,3.1,x-ray diffraction,2.0,alpha,"atp synthase subunit c, chloroplastic",0,features/protein_v4/pt/6fkf/6fkf_protein.pt
train,6fkf__J,6fkf,J,79,79,26,3.1,x-ray diffraction,2.0,alpha,"atp synthase subunit c, chloroplastic",0,features/protein_v4/pt/6fkf/6fkf_protein.pt
train,6fkf__K,6fkf,K,79,79,26,3.1,x-ray diffraction,2.0,alpha,"atp synthase subunit c, chloroplastic",0,features/protein_v4/pt/6fkf/6fkf_protein.pt
